mediaID,human,id,score
04663ad9-b253-4424-8ffd-36cbafffd9ff,1,0,0.9985309839248657
04663ad9-b253-4424-8ffd-36cbafffd9ff,1,1,0.9985309839248657
04663ad9-b253-4424-8ffd-36cbafffd9ff,1,2,0.9985309839248657
04663ad9-b253-4424-8ffd-36cbafffd9ff,1,3,0.9985309839248657
0472fe13-e0e1-4d93-bdc7-ae4763a92bcc,0,0,0
04777d6c-fc3e-4025-a4cd-2a63f2d80675,1,0,0.9456269145011902
047d4bee-b607-454d-a168-82ac7dbe41d4,0,0,0
047d4bee-b607-454d-a168-82ac7dbe41d4,0,1,0
0487f9df-3318-4dba-a93e-573bf0625a8b,0,0,0
048ec633-95a0-41ca-ab8f-3f24f893f119,1,0,0.8965091109275818
048ec633-95a0-41ca-ab8f-3f24f893f119,1,1,0.5159727334976196
049ebff4-75d7-4d60-a855-fa5f19012761,1,0,0.9210662245750427
04a6f213-b61a-470c-a204-6f4debaa61a6,0,0,0
04a6f213-b61a-470c-a204-6f4debaa61a6,0,1,0
04bb1f29-a5b8-4ff7-bd91-059fe0fcf43b,0,0,0
04bcc5af-74c9-441f-8e99-22c869e309de,0,0,0
04d37c61-6afa-44a8-a38d-f14c681f85b5,0,0,0
04d41560-95eb-447e-8799-068a1227d8bf,0,0,0
04d41560-95eb-447e-8799-068a1227d8bf,1,1,0.9230566024780273
04d41560-95eb-447e-8799-068a1227d8bf,1,2,0.7421634793281555
04d41560-95eb-447e-8799-068a1227d8bf,1,3,0.7421634793281555
04d41560-95eb-447e-8799-068a1227d8bf,1,4,0.6725499033927917
04d41560-95eb-447e-8799-068a1227d8bf,1,5,0.6725499033927917
04d78af5-d611-4e30-b05b-ad65e62dffa7,0,0,0
04f2f7f3-e31f-4096-bf74-076b3e977765,0,0,0
0506bbf9-1b50-4024-b87c-a0f0e0dc6ea0,0,0,0
0506bbf9-1b50-4024-b87c-a0f0e0dc6ea0,0,1,0
05074b3a-15b8-4507-aca8-4451ab5e1951,0,0,0
0507ec8a-5173-4c97-a820-d0b909827a18,1,0,0.9986363053321838
050ec119-c48b-46be-b4c4-d84c71ae0715,1,0,0.9316421151161194
0511e24e-22c2-4245-a394-6f0ee344740e,0,0,0
051b1d41-0aaf-48fb-98b1-0d6add7e084a,0,0,0
05219eae-e1e5-4b19-b2ce-df2d35f21e08,0,0,0
0523e5ef-1a25-4417-a662-cb9a4d6cd445,0,0,0
054d5f7b-db19-43d1-812c-2cc702ac6efc,0,0,0
0552811a-db19-4e3d-9caa-5e66e37c1b60,1,0,0.9986966252326965
0552811a-db19-4e3d-9caa-5e66e37c1b60,1,1,0.9986966252326965
056ab018-53d6-41e9-bd7d-392c942b5821,1,0,0.9425898194313049
0570dde7-3dd6-4ae6-8952-78ceb8813188,0,0,0
05736c44-34c5-441e-a88a-01caa863d53a,0,0,0
057e46b3-b301-4039-920b-6f464bab2888,1,0,0.9928197264671326
059055b0-05a6-47f9-a64a-944d942ef762,0,0,0
059bc19f-ff60-4cdb-b0b4-c6996d6909dd,0,0,0
05a163c7-3c97-4ff7-9e6b-f8bbf62bfbc3,1,0,0.9485694766044617
05a163c7-3c97-4ff7-9e6b-f8bbf62bfbc3,1,1,0.5217083692550659
05b35d2c-f43a-44a8-9a1d-698334cde854,1,0,0.9845396876335144
05b5a882-a5ef-4d61-a0e0-65f092f04622,0,0,0
05b8d5c1-6a25-487a-b7d0-724464d85f2e,0,0,0
05b8d5c1-6a25-487a-b7d0-724464d85f2e,0,1,0
05b8d5c1-6a25-487a-b7d0-724464d85f2e,1,2,0.9245635867118835
05b8d5c1-6a25-487a-b7d0-724464d85f2e,1,3,0.7498342990875244
05b8d5c1-6a25-487a-b7d0-724464d85f2e,1,4,0.7498342990875244
05be307e-0f4a-4162-8e03-de85ec68c373,0,0,0
05cb766b-9fe4-44e5-8cc4-ee63f4f68495,0,0,0
05d5a6b5-7c1c-43a2-b992-54663682acc8,0,0,0
05e1a3c0-747d-4578-9c01-b530ba0b52d8,0,0,0
05e1a3c0-747d-4578-9c01-b530ba0b52d8,0,1,0
05e4d3a2-7071-4771-8f6a-696b618516a0,0,0,0
0602b2e3-aa4a-4949-bf0b-4ee8fb2ff1aa,0,0,0
061e58c2-9ebd-4ab5-8fa2-049de4507865,1,0,0.9814136028289795
063b33d4-1baf-4a59-9e8c-7edacb1afcac,0,0,0
065fcf3a-6874-4377-9b70-cad7436d8c97,0,0,0
065fcf3a-6874-4377-9b70-cad7436d8c97,0,1,0
065fcf3a-6874-4377-9b70-cad7436d8c97,0,2,0
065fcf3a-6874-4377-9b70-cad7436d8c97,0,3,0
066f5f34-5ebb-4fe5-a26e-7d0fb8b5cd02,0,0,0
06703404-0006-4c65-84d1-145fc6703265,0,0,0
0677a649-8a18-4b36-bad1-028ba909a3b1,0,0,0
0677a649-8a18-4b36-bad1-028ba909a3b1,0,1,0
06822ef8-85dd-4e96-aca3-af76753e65d4,0,0,0
0685659a-78ce-48ae-bce4-33b1d443968b,0,0,0
069153cc-ea21-4214-8334-b03b5ea8cc6d,1,0,0.9832977056503296
069153cc-ea21-4214-8334-b03b5ea8cc6d,1,1,0.7522302269935608
069153cc-ea21-4214-8334-b03b5ea8cc6d,1,2,0.7522302269935608
069153cc-ea21-4214-8334-b03b5ea8cc6d,1,3,0.7522302269935608
069153cc-ea21-4214-8334-b03b5ea8cc6d,1,4,0.7522302269935608
0693b0a5-5323-402a-86ec-d3c4cfc10809,1,0,0.884122371673584
0693b0a5-5323-402a-86ec-d3c4cfc10809,1,1,0.8523503541946411
0693b0a5-5323-402a-86ec-d3c4cfc10809,1,2,0.8523503541946411
0693b0a5-5323-402a-86ec-d3c4cfc10809,1,3,0.6860553622245789
06ae5dfd-e144-4a35-863c-0e958336385a,0,0,0
06ae5dfd-e144-4a35-863c-0e958336385a,0,1,0
06af69b3-0b3f-4363-827e-d395535994df,1,0,0.8929757475852966
06af69b3-0b3f-4363-827e-d395535994df,1,1,0.868693470954895
06af69b3-0b3f-4363-827e-d395535994df,1,2,0.868693470954895
06d33aab-8d08-4143-a046-6784d9aa0686,0,0,0
06de6bd3-d433-403a-ad22-981e3ac0f931,0,0,0
06eb6443-715c-43ba-9cc6-f6e5a546f6a2,1,0,0.9631306529045105
06ee7219-edf5-4012-ad10-c6b550aa4518,0,0,0
06fc3b6a-276f-407d-b550-601769bd0d24,1,0,0.6233043670654297
06fc4067-cfd2-4e7d-a427-bfd0f0477d35,1,0,0.9902410507202148
06fc4067-cfd2-4e7d-a427-bfd0f0477d35,1,1,0.9902410507202148
06fc4067-cfd2-4e7d-a427-bfd0f0477d35,1,2,0.5243597626686096
0701aea8-91e6-40b8-ad01-aeede5a18bc3,0,0,0
070ad3e5-32e0-4f3e-aaa7-2023ff091460,0,0,0
071bd2fe-9853-4471-8e0c-4a1709af3914,1,0,0.9926007390022278
072ed3ab-2d05-4500-934b-8447c9d0d43f,1,0,0.935745894908905
073e25a5-e9d4-40cb-8368-b5f0bb589b89,0,0,0
0744954f-a7f0-42d4-a92c-368b525ab09a,1,0,0.5470637083053589
075d0b12-a7b6-4500-8c2e-d75b59dcf636,0,0,0
075d0b12-a7b6-4500-8c2e-d75b59dcf636,0,1,0
0776651e-b216-4aa6-90cc-d90a624f0514,1,0,0.945716142654419
07798e85-d292-47e3-9b19-7ce897ea209a,0,0,0
0782a7fe-41e9-4c54-a577-15e8fb9aa59a,0,0,0
0782a7fe-41e9-4c54-a577-15e8fb9aa59a,0,1,0
0782a7fe-41e9-4c54-a577-15e8fb9aa59a,0,2,0
07885c2b-3c95-4c00-be8c-dfba468f80f2,0,0,0
0789090d-209e-48c5-9f58-c32ff9761ad2,1,0,0.903931200504303
0789090d-209e-48c5-9f58-c32ff9761ad2,1,1,0.6284785270690918
079643e7-8a76-4d35-ac04-fe29064e0867,0,0,0
079a0d0f-48aa-4cfb-b525-a07f180aa0bc,1,0,0.8688621520996094
079a0d0f-48aa-4cfb-b525-a07f180aa0bc,1,1,0.8688621520996094
079a0d0f-48aa-4cfb-b525-a07f180aa0bc,1,2,0.8688621520996094
07a21bcf-0248-44a2-b870-3d1cd252ef6d,0,0,0
07a306b9-8135-484e-b666-3b98c80358a1,0,0,0
07afcbd6-519c-4a4e-99bf-6dff96b12ad5,0,0,0
07bb4475-62fd-4005-84b5-06004fe21599,1,0,0.754849910736084
07bb4475-62fd-4005-84b5-06004fe21599,1,1,0.754849910736084
07c0485f-2ed9-48bc-83b9-ca365b50f445,0,0,0
07c538ae-8cd4-4007-87c7-69d694a3305f,0,0,0
07c538ae-8cd4-4007-87c7-69d694a3305f,0,1,0
07c6ac02-d336-417f-8ce4-922c3d8643c2,0,0,0
07c6ac02-d336-417f-8ce4-922c3d8643c2,0,1,0
07e23a41-fdd2-4ed1-b1af-4b85992234c0,0,0,0
07e23a41-fdd2-4ed1-b1af-4b85992234c0,0,1,0
07ec2798-28de-4a03-9fa4-e165838e40b5,0,0,0
08052820-6627-4eed-8396-018a66e95ea8,0,0,0
0817ad0e-cfb8-4911-8722-b40a7c7c9592,0,0,0
0817ad0e-cfb8-4911-8722-b40a7c7c9592,0,1,0
0817ad0e-cfb8-4911-8722-b40a7c7c9592,0,2,0
0827adb6-d0e4-40a8-9234-bd5f3d0048dc,1,0,0.9988059997558594
08282ac4-2901-4d8c-bc04-89bdffea4c88,0,0,0
082be27b-20db-4db2-8f44-08ce2be28031,0,0,0
0830a61a-2da0-4bc5-afc2-2ecb827dddd9,0,0,0
0833647d-c4d9-4b60-9206-5ceb8714f672,1,0,0.6909696459770203
0833647d-c4d9-4b60-9206-5ceb8714f672,1,1,0.6909696459770203
0872de43-3698-4219-9512-d51a11643ae9,0,0,0
08788472-0b6b-44b9-91fc-f1cd07569cea,0,0,0
08788472-0b6b-44b9-91fc-f1cd07569cea,1,1,0.6825345158576965
088ac022-4a2c-49cb-81f6-4e75ad730f0a,0,0,0
08aafc3e-62bd-4d93-9ad9-b1dfefe61b8e,0,0,0
08ac35c9-1dea-41e2-ae59-960ba21ed660,1,0,0.8842861652374268
08b00fe3-685c-4b1e-b337-a38a3c40da55,0,0,0
08d7c2c2-64b0-42b3-97ee-9d9e46d5f1fc,1,0,0.9913286566734314
08d9d53c-7430-4aa4-81ad-5148ab2697b9,0,0,0
08f65601-e803-454c-b980-4e7ba9a8c760,0,0,0
08f65601-e803-454c-b980-4e7ba9a8c760,0,1,0
08f8a58e-f5cb-466f-afd7-ff1525b078ae,1,0,0.9024701714515686
08f8a58e-f5cb-466f-afd7-ff1525b078ae,1,1,0.8578617572784424
091c0616-029c-477b-8ae6-10558cfcbd4e,0,0,0
092f24da-676d-4529-88c5-2c42e6265341,0,0,0
0958cec8-a3f8-4b48-a29e-4014953a6ce7,1,0,0.8971245288848877
0958cec8-a3f8-4b48-a29e-4014953a6ce7,1,1,0.8971245288848877
0964bb21-c634-4f55-8f67-4c43a85031d7,0,0,0
09663928-3435-4054-822a-81d2ef12e2bf,0,0,0
0995c0dc-462d-4fed-893a-7672e3682267,1,0,0.7987197637557983
099ef6b8-9a92-49a6-ba96-11acda911348,0,0,0
099ef6b8-9a92-49a6-ba96-11acda911348,0,1,0
09a95da6-e285-4e66-8be4-a41a07e3fb8c,0,0,0
09def7f2-b503-4ca6-823d-749ec0c47954,0,0,0
09f3ad52-45e4-4d9a-a8a0-39c81f0a3006,1,0,0.6969271898269653
09f8e2ee-ee10-42a4-be8c-578c968823e8,0,0,0
0a04bdca-8eb1-4caf-a119-27b907e86d51,0,0,0
0a09493a-5a07-409b-8c5c-648674723a5f,0,0,0
0a17e9d3-f798-44a2-9849-8a4a8d0a73b4,0,0,0
0a226081-77cd-4e89-b316-e94acae36e49,1,0,0.9394751191139221
0a2b7eef-d4fa-4c11-bbf4-fefd93a89d7b,1,0,0.8751360774040222
0a3953a6-5c1b-4f37-a967-f8946fe22a86,0,0,0
0a3bce07-1059-45c6-8a23-458bc80d7527,1,0,0.8832967281341553
0a3bce07-1059-45c6-8a23-458bc80d7527,1,1,0.8832967281341553
0a4028b8-02ef-44a6-a51b-aa1bc300cc4e,0,0,0
0a4028b8-02ef-44a6-a51b-aa1bc300cc4e,0,1,0
0a444a44-f580-4135-8990-c08b907791e0,0,0,0
0a49e1ec-6b7b-4776-8816-19acffb659cf,0,0,0
0a4c767c-414d-4bf6-b72a-5eafe5f28267,0,0,0
0a5567ca-aed9-44cf-9e2d-4aaaac7076a2,1,0,0.5784790515899658
0a67902c-ff64-4a33-8d79-c2f68ed9fa8d,1,0,0.953032374382019
0a67902c-ff64-4a33-8d79-c2f68ed9fa8d,1,1,0.6028411984443665
0a7bc4f5-f3a7-4a7a-aadf-bb94acfc6440,1,0,0.9293537139892578
0a7bc4f5-f3a7-4a7a-aadf-bb94acfc6440,1,1,0.620492696762085
0a7bc4f5-f3a7-4a7a-aadf-bb94acfc6440,1,2,0.620492696762085
0a81ec90-bd8e-4ee3-bbed-8205f07336a8,1,0,0.862741231918335
0aa0bd46-fe22-4268-8b96-2f0ce7bc5c3e,1,0,0.805406391620636
0aaba50b-8525-4d12-88d3-3e318124692b,0,0,0
0aaba50b-8525-4d12-88d3-3e318124692b,0,1,0
0aac92fa-2eba-41d5-9596-94799022019e,0,0,0
0aac92fa-2eba-41d5-9596-94799022019e,0,1,0
0ab3a0e9-3a36-41ed-9371-9b8770a93815,1,0,0.7420620322227478
0ab3a0e9-3a36-41ed-9371-9b8770a93815,1,1,0.7420620322227478
0ab3fdf5-5a91-4ceb-9f5b-c9e99fd9b9fe,1,0,0.9814296364784241
0b155d9a-8761-40dc-bfe1-7e6c1d577eac,0,0,0
0b18a3d6-e279-44ee-97fd-77530c06a622,0,0,0
0b343e6b-6c0d-49b9-ab46-15609fbe1d04,1,0,0.994172990322113
0b498691-cc67-46b9-98a0-6fe7ada2e7d6,0,0,0
0b498691-cc67-46b9-98a0-6fe7ada2e7d6,0,1,0
0b627c9f-1ce8-407a-8b36-95ec759f18bb,0,0,0
0b688e17-3779-41de-ae42-e76af1070bff,0,0,0
0b69901c-b0a5-47e1-85ef-183af014dfc9,0,0,0
0b742206-c4f5-45dd-8c6d-a2532297da7c,1,0,0.9795712232589722
0b83000c-a686-4b17-9f56-7b6996a48080,0,0,0
0b83000c-a686-4b17-9f56-7b6996a48080,0,1,0
0b92a480-cee9-466d-a4c9-d94cab4d17ed,0,0,0
0b93df86-2375-42ef-805e-a7ebab1c803d,0,0,0
0b9cd575-a119-440d-8144-63a2635eb9a4,0,0,0
0bd20ba9-2eec-4886-bf43-69d8144a3183,0,0,0
0bd20ba9-2eec-4886-bf43-69d8144a3183,0,1,0
0bd2d9c0-89f2-44a0-b0fb-899ff1c44021,1,0,0.8020496964454651
0bd81d10-6772-459c-a7c7-7642f5487751,0,0,0
0bd81d10-6772-459c-a7c7-7642f5487751,0,1,0
0be7a592-4ba5-4ae1-a04d-acf6c619d52f,1,0,0.9894578456878662
0c01056a-4509-456a-848b-aaafa2749735,0,0,0
0c01056a-4509-456a-848b-aaafa2749735,0,1,0
0c01056a-4509-456a-848b-aaafa2749735,0,2,0
0c01056a-4509-456a-848b-aaafa2749735,0,3,0
0c01ff70-c377-4563-8135-5a3ceee64d77,1,0,0.9944031238555908
0c2e0a31-f651-43b0-b08d-419b2e226218,0,0,0
0c47693d-76d8-4bae-bced-49251fc5a9ce,0,0,0
0c4b4536-4543-42c9-8224-d1e0e14650c0,1,0,0.9212778806686401
0c596cf5-6e5b-4aeb-8a74-04a1ac5545c1,0,0,0
0c596cf5-6e5b-4aeb-8a74-04a1ac5545c1,0,1,0
0c6159a6-bd17-46e8-9dc8-66303cea259c,1,0,0.6549168825149536
0c7b1045-8e94-477d-a4a2-cb29a7e5756b,1,0,0.9091688990592957
0c7f7580-0ea5-4a4f-bb5b-81c3e1e170fa,0,0,0
0c84c87a-e1db-42b9-a6a5-4507d5653127,0,0,0
0c84c87a-e1db-42b9-a6a5-4507d5653127,0,1,0
0c84c87a-e1db-42b9-a6a5-4507d5653127,0,2,0
0ca48da4-9d8c-4881-8c8e-6949d02cc42a,1,0,0.9218690395355225
0cc2701e-2b59-4184-a044-ab9c60fb1daa,1,0,0.9662598371505737
0cc2701e-2b59-4184-a044-ab9c60fb1daa,1,1,0.9662598371505737
0cc2701e-2b59-4184-a044-ab9c60fb1daa,1,2,0.63423752784729
0ccd3968-3038-44e2-b1c5-ee43b8b821a4,0,0,0
0ccd3968-3038-44e2-b1c5-ee43b8b821a4,0,1,0
0ce13f87-a8ce-4d0c-a0b6-7ab64b9b43a4,0,0,0
0ce9ae9b-79dd-4004-ad90-feb6f6f071b7,1,0,0.8282216191291809
0d0cc47f-429c-4dba-9131-c883e27ae3c6,1,0,0.9421521425247192
0d13787e-d457-46bf-b685-ba36b618b6b7,0,0,0
0d13787e-d457-46bf-b685-ba36b618b6b7,0,1,0
0d1cc057-d9f4-4a23-959c-a222fe357837,0,0,0
0d1df14a-460d-472e-b3ab-ee7b61ae736a,0,0,0
0d1df14a-460d-472e-b3ab-ee7b61ae736a,0,1,0
0d1df14a-460d-472e-b3ab-ee7b61ae736a,0,2,0
0d33113c-dc43-4c1a-96e4-e29b48ac289f,0,0,0
0d557bff-2c4d-4ef7-97e0-44d768160e79,0,0,0
0d68de69-00d7-4de6-9e2c-0c841760c998,0,0,0
0d6da097-9c15-497b-8a9f-56b865e78d16,1,0,0.5023727416992188
0d6e853c-1f3f-4f96-8840-60e9c5dc0830,0,0,0
0d6e927e-d808-4062-9044-f704f1c91999,0,0,0
0d75d0d6-34c6-40e7-bb2e-388f7ad81f7a,0,0,0
0d75d0d6-34c6-40e7-bb2e-388f7ad81f7a,0,1,0
0d76b87b-9152-4e04-b351-3095c9c3f9ec,1,0,0.9942834973335266
0d76b87b-9152-4e04-b351-3095c9c3f9ec,1,1,0.9739436507225037
0d76b87b-9152-4e04-b351-3095c9c3f9ec,1,2,0.9637708067893982
0d76b87b-9152-4e04-b351-3095c9c3f9ec,1,3,0.9430650472640991
0d76b87b-9152-4e04-b351-3095c9c3f9ec,1,4,0.9171256422996521
0d76b87b-9152-4e04-b351-3095c9c3f9ec,1,5,0.8841491937637329
0d76b87b-9152-4e04-b351-3095c9c3f9ec,1,6,0.6736529469490051
0d76b87b-9152-4e04-b351-3095c9c3f9ec,1,7,0.550420343875885
0d77f6d9-75cd-4061-a5b2-5b1f29a5f9b1,0,0,0
0d78aa7c-8c14-4050-89a2-96d0cebb8c07,0,0,0
0d7fb0b7-e084-4afd-b9d7-ad8cd169ba3f,0,0,0
